movieId,imdbId,title,genres
32019,377471,Be Cool (2005),Comedy|Crime|Musical
32022,424129,Gunner Palace (2004),Documentary|War
32029,340163,Hostage (2005),Action|Crime|Drama|Thriller
32031,358082,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
32058,101590,Class Action (1991),Drama
32060,17739,"Cat and the Canary, The (1927)",Horror|Mystery
32116,87835,"Oh, God! You Devil (1984)",Comedy
32139,58886,"Agony and the Ecstasy, The (1965)",Drama
32160,25919,Twentieth Century (1934),Comedy
32179,51378,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller
32213,377713,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller
32234,76245,Julia (1977),Drama
32243,345853,Stealing Rembrandt (Rembrandt) (2003),Action|Comedy|Crime
32289,396652,Ice Princess (2005),Children|Comedy|Drama
32291,378947,Melinda and Melinda (2004),Comedy|Drama
32294,347540,Milk and Honey (2003),Drama
32296,385307,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime
32298,372237,Guess Who (2005),Comedy|Romance
32300,367631,D.E.B.S. (2004),Action|Comedy
32302,430289,"League of Ordinary Gentlemen, A (2004)",Documentary
32314,374639,Incident at Loch Ness (2004),Adventure|Comedy|Documentary
32371,40202,Call Northside 777 (1948),Crime|Drama|Film-Noir
32387,60277,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama
32392,292886,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western
32440,102095,If Looks Could Kill (1991),Action|Comedy
32442,109936,Greedy (1994),Comedy
32456,110008,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Animation|Comedy|Drama|Fantasy
32460,119472,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama
32469,48801,We're No Angels (1955),Comedy|Crime|Drama
32511,64451,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure
32515,96409,Walker (1987),Adventure|Drama|War|Western
32554,113799,Memories (Memorîzu) (1995),Animation|Fantasy|Sci-Fi|Thriller
32582,424565,"Wild Parrots of Telegraph Hill, The (2003)",Documentary
32584,357110,"Ballad of Jack and Rose, The (2005)",Drama
32587,401792,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
32589,388500,Beauty Shop (2005),Comedy
32596,318649,Sahara (2005),Action|Adventure|Comedy
32598,332047,Fever Pitch (2005),Comedy|Romance
32600,377059,Eros (2004),Drama
32620,356999,Not on the Lips (Pas sur la bouche) (2003),Comedy|Musical|Romance
32632,70022,Electra Glide in Blue (1973),Action|Crime
32649,76085,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War
32657,93488,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama
32659,274155,Tanguy (2001),Comedy
32666,376717,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy
32728,74806,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller
32743,235712,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller
32770,386342,Brothers (Brødre) (2004),Drama
32799,22183,Maidens in Uniform (Mädchen in Uniform) (1931),Drama|Romance
32862,63821,With Six You Get Eggroll (1968),Comedy|Romance
32875,40497,Holiday (Jour de fête) (1949),Comedy
32892,56111,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War
32898,417,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi
32906,75404,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War
32914,319970,Carrie (2002),Drama|Horror|Thriller
32917,55805,Boccaccio '70 (1962),Comedy|Fantasy|Romance
33004,371724,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
33085,384806,"Amityville Horror, The (2005)",Horror|Thriller
33090,277909,Mutant Aliens (2001),Animation|Comedy|Sci-Fi
33124,384369,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War
33126,79180,"Frisco Kid, The (1979)",Comedy|Western
33132,403537,State Property 2 (2005),Action|Crime|Drama
33138,362004,Palindromes (2004),Adventure|Comedy|Drama
33145,391304,"Lot Like Love, A (2005)",Comedy|Drama|Romance
33148,388183,King's Ransom (2005),Comedy|Crime
33154,413845,Enron: The Smartest Guys in the Room (2005),Documentary
33158,329774,xXx: State of the Union (2005),Action|Crime|Thriller
33162,320661,Kingdom of Heaven (2005),Action|Drama|Romance|War
33164,397065,House of Wax (2005),Horror|Thriller
33166,375679,Crash (2004),Crime|Drama
33171,370986,Mysterious Skin (2004),Drama|Mystery
33188,89601,Mischief (1985),Comedy|Romance
33201,177747,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller
33237,28216,San Francisco (1936),Drama|Musical|Romance
33294,90248,Vampire Hunter D (1985),Animation|Fantasy|Horror
33310,387892,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance
33312,19777,"Cocoanuts, The (1929)",Comedy|Musical
33421,342272,Dear Wendy (2005),Drama
33435,379357,Los Angeles Plays Itself (2003),Documentary
33437,342258,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller
33493,121766,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
33495,384642,Kicking & Screaming (2005),Comedy
33499,369735,Monster-in-Law (2005),Comedy|Romance
33558,337721,"Snow Walker, The (2003)",Adventure|Drama
33564,55913,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy
33615,351283,Madagascar (2005),Adventure|Animation|Children|Comedy
33629,106233,Airborne (1993),Adventure|Comedy
33639,438205,Mad Hot Ballroom (2005),Children|Documentary
33644,449086,Dominion: Prequel to the Exorcist (2005),Horror|Thriller
33646,398165,"Longest Yard, The (2005)",Comedy|Drama
33649,384504,Saving Face (2004),Comedy|Drama|Romance
33660,352248,Cinderella Man (2005),Drama|Romance
33669,403508,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama
33672,355702,Lords of Dogtown (2005),Action|Comedy|Drama
33677,436727,Rock School (2005),Documentary
33679,356910,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
33681,424774,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy
33683,338095,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller
33725,388139,It's All Gone Pete Tong (2004),Comedy|Drama|Musical
33779,184424,Eddie Izzard: Dress to Kill (1999),Comedy
33781,43949,Quo Vadis (1951),Drama|Romance
33794,372784,Batman Begins (2005),Action|Crime|IMAX
33801,399102,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action|Adventure|Fantasy|Sci-Fi
33815,380623,"Perfect Man, The (2005)",Comedy|Drama|Romance
33826,384488,Saint Ralph (2004),Comedy|Drama
33830,400497,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance
33834,418819,Land of the Dead (2005),Action|Horror|Thriller
33836,374536,Bewitched (2005),Comedy|Fantasy|Romance
33838,436724,Rize (2005),Documentary
33880,415978,Me and You and Everyone We Know (2005),Comedy|Drama
33893,395125,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller
33896,420251,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror
33903,408777,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance
33966,106613,Cop and ½ (1993),Comedy
34018,31060,At the Circus (1939),Comedy|Musical
34048,407304,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
34072,428803,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
34129,376108,Rebound (2005),Comedy
34143,382628,Dark Water (2005),Drama|Horror|Thriller
34148,411270,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama
34150,120667,Fantastic Four (2005),Action|Adventure|Sci-Fi
34153,436613,Murderball (2005),Documentary
34162,396269,Wedding Crashers (2005),Comedy|Romance
34164,361693,Happy Endings (2005),Comedy|Drama
34271,410097,Hustle & Flow (2005),Crime|Drama
34292,99740,Hardware (1990),Action|Horror|Sci-Fi
34312,330111,"Calcium Kid, The (2004)",Comedy
34319,399201,"Island, The (2005)",Action|Sci-Fi|Thriller
34321,408524,Bad News Bears (2005),Children|Comedy
34323,395584,"Devil's Rejects, The (2005)",Action|Crime|Horror
34326,403217,Last Days (2005),Drama
34330,368089,November (2004),Drama|Mystery
34332,405325,Sky High (2005),Action|Adventure|Children|Comedy
34334,382992,Stealth (2005),Action|Adventure|Sci-Fi|Thriller
34336,417001,Must Love Dogs (2005),Comedy|Romance
34338,436078,"Aristocrats, The (2005)",Comedy|Documentary
34359,60453,Georgy Girl (1966),Comedy
34397,193364,"Order, The (2001)",Action|Adventure|Drama|Thriller
34405,379786,Serenity (2005),Action|Adventure|Sci-Fi
34437,412019,Broken Flowers (2005),Comedy|Drama
34450,98019,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama
34482,43362,"Browning Version, The (1951)",Drama
34520,377818,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy
34523,406650,The Chumscrubber (2005),Comedy|Drama
34528,418773,Junebug (2005),Comedy|Drama
34530,367652,Deuce Bigalow: European Gigolo (2005),Comedy
34532,397101,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller
34534,430105,Four Brothers (2005),Action|Crime|Drama
34536,326905,The Great Raid (2005),Action|Drama|War
34540,381505,Pretty Persuasion (2005),Comedy|Drama
34542,427312,Grizzly Man (2005),Documentary
34800,89839,Private Resort (1985),Comedy
34811,396184,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller
35015,361715,Duma (2005),Adventure|Drama
35347,47834,Animal Farm (1954),Animation|Drama
35807,49830,"Teahouse of the August Moon, The (1956)",Comedy
35836,405422,"40-Year-Old Virgin, The (2005)",Comedy|Romance
35957,421239,Red Eye (2005),Horror|Thriller
36276,387898,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller
36289,133385,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy
36363,91341,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi
36397,361089,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War
36401,355295,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
36477,401244,"Baxter, The (2005)",Comedy|Drama|Romance
36509,402901,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller
36517,387131,"Constant Gardener, The (2005)",Drama|Thriller
36519,388482,Transporter 2 (2005),Action|Crime|Thriller
36525,425123,Just Like Heaven (2005),Comedy|Fantasy|Romance
36527,377107,Proof (2005),Drama
36529,399295,Lord of War (2005),Action|Crime|Drama|Thriller|War
36533,384286,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller
36535,404030,Everything Is Illuminated (2005),Comedy|Drama
36537,318761,Thumbsucker (2005),Comedy|Drama
36708,385690,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy
36850,95403,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller
36931,386005,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama
37211,32536,Go West (1940),Comedy|Musical|Western
37240,436971,Why We Fight (2005),Documentary
37380,419706,Doom (2005),Action|Horror|Sci-Fi
37382,421054,Domino (2005),Crime|Drama|Thriller
37384,348333,Waiting... (2005),Comedy
37386,402022,Aeon Flux (2005),Action|Sci-Fi
37444,87289,Frankenstein 90 (1984),Comedy|Horror|Romance
37475,350261,"Unfinished Life, An (2005)",Drama
37477,399327,"Man, The (2005)",Action|Comedy|Crime
37495,430651,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller
37545,80149,Woyzeck (1979),Drama
37720,404032,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller
37727,408790,Flightplan (2005),Action|Drama|Thriller
37729,121164,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
37731,385002,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama
37733,399146,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
37736,380599,Oliver Twist (2005),Drama
37739,388980,"Greatest Game Ever Played, The (2005)",Drama
37741,379725,Capote (2005),Crime|Drama
37830,385700,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
37844,403455,Roll Bounce (2005),Comedy|Drama|Romance
37853,378109,Into the Blue (2005),Action|Adventure|Crime|Thriller
37857,366780,MirrorMask (2005),Adventure|Children|Drama|Fantasy
38038,312004,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
38061,373469,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
38095,456912,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama
38159,95467,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance
38164,32194,"All This, and Heaven Too (1940)",Drama|Romance
38198,424024,Darwin's Nightmare (2004),Documentary
38294,402057,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy
38304,367555,No Direction Home: Bob Dylan (2005),Documentary
38388,380389,Goal! The Dream Begins (Goal!) (2005),Drama
38583,92240,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller
38798,388125,In Her Shoes (2005),Comedy|Drama
38886,367089,"Squid and the Whale, The (2005)",Comedy|Drama
38992,417217,Two for the Money (2005),Drama
39183,388795,Brokeback Mountain (2005),Drama|Romance
39231,368709,Elizabethtown (2005),Comedy|Drama|Romance
39234,395972,North Country (2005),Drama
39292,433383,"Good Night, and Good Luck. (2005)",Crime|Drama
39307,418647,Dreamer: Inspired by a True Story (2005),Children|Drama
39381,421238,"Proposition, The (2005)",Crime|Drama|Western
39400,432291,"Fog, The (2005)",Action|Horror|Mystery|Thriller
39414,338427,Shopgirl (2005),Comedy|Drama|Romance
39427,371257,Stay (2005),Thriller
39435,386140,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western
39444,384680,"Weather Man, The (2005)",Comedy|Drama
39446,432348,Saw II (2005),Horror|Thriller
39449,387514,Prime (2005),Comedy|Drama|Romance
39516,330702,Don't Move (Non ti muovere) (2004),Drama
39715,436058,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy
39801,425661,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror
39869,342735,Manderlay (2005),Drama
40148,365686,Revolver (2005),Crime|Drama|Thriller
40278,418763,Jarhead (2005),Action|Drama|War
40339,371606,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi
40412,419677,Dead Man's Shoes (2004),Crime|Thriller
40414,424205,Joyeux Noël (Merry Christmas) (2005),Drama|War
40478,69005,Night of the Lepus (1972),Horror|Sci-Fi|Thriller
40491,98532,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama
40578,200768,Sword of the Beast (Kedamono no ken) (1965),Action|Drama
40581,433400,Just Friends (2005),Comedy|Romance
40583,365737,Syriana (2005),Drama|Thriller
40597,328132,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama
40614,398017,Derailed (2005),Drama|Thriller
40617,381966,Creep (2004),Horror|Thriller
40629,414387,Pride & Prejudice (2005),Drama|Romance
40697,105946,Babylon 5,Sci-Fi
40723,416315,Wolf Creek (2005),Crime|Horror|Thriller
40732,435625,"Descent, The (2005)",Adventure|Drama|Horror|Thriller
40815,330373,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
40819,358273,Walk the Line (2005),Drama|Musical|Romance
40826,294870,Rent (2005),Drama|Musical|Romance
40851,406375,Zathura (2005),Action|Adventure|Children|Fantasy
40870,401085,C.R.A.Z.Y. (2005),Drama
40946,422528,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical
40955,411195,Breakfast on Pluto (2005),Comedy|Drama
40959,400525,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller
40962,443295,"Yours, Mine and Ours (2005)",Comedy|Romance
40966,375920,"Libertine, The (2004)",Drama
41014,65143,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller
41285,416320,Match Point (2005),Crime|Drama|Romance
41527,445620,Paradise Now (2005),Crime|Drama|Thriller|War
41566,363771,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
41569,360717,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
41571,397535,Memoirs of a Geisha (2005),Drama|Romance
41573,356680,"Family Stone, The (2005)",Comedy|Drama|Romance
41617,285175,Havoc (2005),Crime|Drama|Romance
41627,61847,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama
41712,202559,"Room for Romeo Brass, A (1999)",Comedy|Drama
41716,365485,"Matador, The (2005)",Comedy|Drama|Thriller
41724,473107,Wal-Mart: The High Cost of Low Price (2005),Documentary
41769,392465,Mozart and the Whale (2005),Comedy|Drama|Romance
41828,60474,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War
41863,419294,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama
41997,408306,Munich (2005),Action|Crime|Drama|Thriller
42002,395251,"Producers, The (2005)",Comedy|Musical
42004,407265,Transamerica (2005),Adventure|Comedy|Drama
42007,398375,Rumor Has It... (2005),Comedy|Drama|Romance
42009,452598,Cheaper by the Dozen 2 (2005),Adventure|Comedy
42011,369441,Fun with Dick and Jane (2005),Comedy|Crime
42013,267891,"Ringer, The (2005)",Comedy
42015,402894,Casanova (2005),Action|Adventure|Comedy|Drama|Romance
42018,413015,Mrs. Henderson Presents (2005),Comedy|Drama
42176,66498,"Ear, The (Ucho) (1970)",Drama|Thriller
42191,91455,Luxo Jr. (1986),Animation|Children
42285,116075,"Dentist, The (1996)",Horror|Thriller
42418,402399,"New World, The (2005)",Adventure|Drama|Romance
42422,370754,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi
42556,57812,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western
42559,59673,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama
42602,444608,"Boys of Baraka, The (2005)",Documentary
42632,451094,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller
42638,338075,Grand Theft Parsons (2003),Comedy|Drama
42718,414852,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi
42723,450278,Hostel (2005),Horror
42725,456554,Grandma's Boy (2006),Comedy
42728,375154,Tristan & Isolde (2006),Drama|Romance
42730,385726,Glory Road (2006),Drama
42732,408985,Last Holiday (2006),Comedy
42734,443536,Hoodwinked! (2005),Animation|Children|Comedy
42738,401855,Underworld: Evolution (2006),Action|Fantasy|Horror
42740,433116,Looking for Comedy in the Muslim World (2005),Comedy
42761,140883,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy
42943,89913,Revolution (1985),Adventure|Drama|War
42946,85127,Project A ('A' gai waak) (1983),Action|Comedy
43289,142181,"Bird People in China, The (Chûgoku no chôjin) (1998)",Adventure|Comedy|Drama|Fantasy
43333,240200,Water (2005),Drama|Romance
43376,426578,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War
43396,412080,"World's Fastest Indian, The (2005)",Drama
43419,416496,Bandidas (2006),Action|Comedy|Crime|Western
43460,423409,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama
43549,383393,Helter Skelter (2004),Action|Crime|Drama|Horror
43556,417433,Annapolis (2006),Drama
43558,421729,Big Momma's House 2 (2006),Action|Comedy|Crime
43560,396752,Nanny McPhee (2005),Children|Comedy|Fantasy
43677,114745,"Tuskegee Airmen, The (1995)",Drama|War
43679,414982,Final Destination 3 (2006),Horror|Mystery|Thriller
43684,437777,Something New (2006),Comedy|Drama|Romance
43708,425598,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary
43744,421994,Imagine Me & You (2005),Comedy|Drama|Romance
43836,383216,"Pink Panther, The (2006)",Adventure|Comedy|Crime
43869,381971,Curious George (2006),Adventure|Animation|Children|Comedy
43871,408345,Firewall (2006),Crime|Drama|Thriller
43904,455857,When a Stranger Calls (2006),Horror|Thriller
43908,449061,London (2005),Drama
43912,349467,Freedomland (2006),Crime|Drama
43914,380817,Winter Passing (2005),Drama
43917,397313,Eight Below (2006),Action|Adventure|Drama|Romance
43919,466342,Date Movie (2006),Comedy|Romance
43921,404390,Running Scared (2006),Action|Crime|Thriller
43928,370032,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller
43930,397078,Just My Luck (2006),Comedy|Romance
43932,454919,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
43936,450232,16 Blocks (2006),Crime|Thriller
44004,427229,Failure to Launch (2006),Comedy|Romance
44020,491703,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi
44022,438097,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy
44189,384814,Ask the Dust (2006),Drama|Romance
44191,434409,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
44193,454945,She's the Man (2006),Comedy|Romance
44195,427944,Thank You for Smoking (2006),Comedy|Drama
44197,419749,Find Me Guilty (2006),Comedy|Crime|Drama
44199,454848,Inside Man (2006),Crime|Drama|Thriller
44204,468565,Tsotsi (2005),Crime|Drama
44225,429591,Aquamarine (2006),Children|Comedy|Fantasy
44238,110329,Leprechaun 2 (1994),Comedy|Fantasy|Horror
44241,113636,Leprechaun 3 (1995),Comedy|Fantasy|Horror
44243,116861,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi
44301,458242,Lights in the Dusk (Laitakaupungin valot) (2006),Crime|Drama
44397,454841,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller
44399,393735,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy
44511,436864,Unknown White Male (2005),Documentary
44555,405094,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
44597,57697,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery
44613,446046,Take the Lead (2006),Drama
44633,436231,"Devil and Daniel Johnston, The (2005)",Documentary
44657,61996,Mouchette (1967),Drama
44665,425210,Lucky Number Slevin (2006),Crime|Drama|Mystery
44694,441909,Volver (2006),Comedy|Drama
44709,437800,Akeelah and the Bee (2006),Drama
44719,263124,Brainstorm (2001),Drama
44731,441796,Stay Alive (2006),Horror|Sci-Fi|Thriller
44759,430912,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller
44761,393109,Brick (2005),Crime|Drama|Film-Noir|Mystery
44773,225481,"Dead Hate the Living!, The (2000)",Comedy|Horror
44777,383353,Evil Aliens (2005),Comedy|Horror|Sci-Fi
44788,493459,This Film Is Not Yet Rated (2006),Documentary
44828,439815,Slither (2006),Comedy|Horror|Sci-Fi
44840,437863,"Benchwarmers, The (2006)",Comedy
44849,386741,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller
44851,416331,Go for Zucker! (Alles auf Zucker!) (2004),Comedy
44864,436331,Friends with Money (2006),Comedy|Drama|Romance
44889,404364,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical
44929,424880,Candy (2006),Drama|Romance
44931,16914,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama
44937,456396,"Child, The (L'enfant) (2005)",Crime|Drama
44943,312318,9/11 (2002),Documentary
44972,362120,Scary Movie 4 (2006),Comedy|Horror
44974,424136,Hard Candy (2005),Drama|Thriller
45028,420087,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical
45062,443632,"Sentinel, The (2006)",Crime|Drama|Thriller
45074,405469,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy
45081,384537,Silent Hill (2006),Fantasy|Horror|Thriller
45106,465142,American Dreamz (2006),Comedy|Drama
45175,434124,Kinky Boots (2005),Comedy|Drama
45183,427954,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller
45186,317919,Mission: Impossible III (2006),Action|Adventure|Thriller
45208,449089,RV (2006),Adventure|Children|Comedy
45210,475276,United 93 (2006),Crime|Drama
45221,430634,Stick It (2006),Comedy
45361,429573,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller
45382,398027,Down in the Valley (2005),Drama|Romance
45431,327084,Over the Hedge (2006),Adventure|Animation|Children|Comedy
45440,364955,Art School Confidential (2006),Comedy|Drama
45442,409182,Poseidon (2006),Action|Adventure|Thriller|IMAX
45447,382625,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
45499,376994,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
45501,452594,"Break-Up, The (2006)",Comedy|Drama|Romance
45503,438315,Peaceful Warrior (2006),Drama
45517,317219,Cars (2006),Animation|Children|Comedy
45635,404802,"Notorious Bettie Page, The (2005)",Drama
45648,425055,Game 6 (2005),Comedy|Drama
45658,410400,On a Clear Day (2005),Drama
45662,466909,"Omen, The (2006)",Horror|Thriller
45666,457510,Nacho Libre (2006),Comedy
45668,410297,"Lake House, The (2006)",Drama|Fantasy|Romance
45672,389860,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
45720,458352,"Devil Wears Prada, The (2006)",Comedy|Drama
45722,383574,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
45726,463034,"You, Me and Dupree (2006)",Comedy
45728,424345,Clerks II (2006),Comedy
45730,452637,Lady in the Water (2006),Drama|Fantasy|Mystery
45732,465624,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance
45880,422720,Marie Antoinette (2006),Drama|Romance
45928,489037,Who Killed the Electric Car? (2006),Documentary
45950,497116,"Inconvenient Truth, An (2006)",Documentary
45969,101545,Career Opportunities (1991),Comedy|Romance
46062,475293,High School Musical (2006),Children|Comedy|Drama|Musical|Romance
46105,428649,I Am a Sex Addict (2005),Comedy|Documentary|Romance
46231,426627,Stoned (2005),Drama
46322,446059,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama
46335,463985,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller
46337,455499,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy
46347,478209,Metal: A Headbanger's Journey (2005),Documentary
46367,105187,"Public Eye, The (1992)",Crime|Thriller
46530,348150,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
46559,468094,"Road to Guantanamo, The (2006)",Drama|War
46572,443496,Edmond (2005),Drama|Thriller
46574,422861,"OH in Ohio, The (2006)",Comedy
46578,449059,Little Miss Sunshine (2006),Adventure|Comedy|Drama
46664,40338,"Fallen Idol, The (1948)",Drama|Mystery|Thriller
46723,449467,Babel (2006),Drama|Thriller
46772,369994,Strangers with Candy (2005),Comedy
46850,492506,Wordplay (2006),Documentary
46855,64040,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War
46862,79759,Orchestra Rehearsal (Prova d'orchestra) (1978),Drama
46865,430304,Little Man (2006),Comedy
46948,385880,Monster House (2006),Animation|Children|Fantasy|Mystery
46965,417148,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller
46967,457513,Scoop (2006),Comedy|Fantasy|Mystery
46970,415306,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
46972,477347,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
46974,469641,World Trade Center (2006),Drama
